timestamp,funding_rate,datetime
1718956800000,7.328e-05,2024-06-21 08:00:00.000
1718985600000,0.0001,2024-06-21 16:00:00.000
1719014400000,0.0001,2024-06-22 00:00:00.000
1719043200000,4.146e-05,2024-06-22 08:00:00.000
1719072000000,0.0001,2024-06-22 16:00:00.000
1719100800000,0.0001,2024-06-23 00:00:00.000
1719129600000,2.307e-05,2024-06-23 08:00:00.000
1719158400000,4.676e-05,2024-06-23 16:00:00.000
1719187200002,9.534e-05,2024-06-24 00:00:00.002
1719216000000,0.0001,2024-06-24 08:00:00.000
1719244800000,7.488e-05,2024-06-24 16:00:00.000
1719273600000,7.447e-05,2024-06-25 00:00:00.000
1719302400000,5.949e-05,2024-06-25 08:00:00.000
1719331200000,7.752e-05,2024-06-25 16:00:00.000
1719360000002,0.0001,2024-06-26 00:00:00.002
1719388800000,0.0001,2024-06-26 08:00:00.000
1719417600000,0.0001,2024-06-26 16:00:00.000
1719446400000,0.0001,2024-06-27 00:00:00.000
1719475200001,0.0001,2024-06-27 08:00:00.001
1719504000000,0.0001,2024-06-27 16:00:00.000
1719532800000,0.0001,2024-06-28 00:00:00.000
1719561600000,0.0001,2024-06-28 08:00:00.000
1719590400000,0.0001,2024-06-28 16:00:00.000
1719619200001,0.0001,2024-06-29 00:00:00.001
1719648000000,0.0001,2024-06-29 08:00:00.000
1719676800000,0.0001,2024-06-29 16:00:00.000
1719705600000,0.0001,2024-06-30 00:00:00.000
1719734400000,0.0001,2024-06-30 08:00:00.000
1719763200000,0.0001,2024-06-30 16:00:00.000
1719792000000,0.0001,2024-07-01 00:00:00.000
1719820800000,0.0001,2024-07-01 08:00:00.000
1719849600001,0.0001,2024-07-01 16:00:00.001
1719878400000,0.0001,2024-07-02 00:00:00.000
1719907200000,0.0001,2024-07-02 08:00:00.000
1719936000000,0.0001,2024-07-02 16:00:00.000
1719964800000,0.0001,2024-07-03 00:00:00.000
1719993600001,0.0001,2024-07-03 08:00:00.001
1720022400000,0.0001,2024-07-03 16:00:00.000
1720051200000,0.0001,2024-07-04 00:00:00.000
1720080000000,0.0001,2024-07-04 08:00:00.000
1720108800000,0.0001,2024-07-04 16:00:00.000
1720137600000,0.0001,2024-07-05 00:00:00.000
1720166400000,0.0001,2024-07-05 08:00:00.000
1720195200000,1.762e-05,2024-07-05 16:00:00.000
1720224000000,5.729e-05,2024-07-06 00:00:00.000
1720252800000,7.512e-05,2024-07-06 08:00:00.000
1720281600000,3.25e-05,2024-07-06 16:00:00.000
1720310400001,8.164e-05,2024-07-07 00:00:00.001
1720339200000,0.0001,2024-07-07 08:00:00.000
1720368000000,0.0001,2024-07-07 16:00:00.000
1720396800000,7.905e-05,2024-07-08 00:00:00.000
1720425600000,8.222e-05,2024-07-08 08:00:00.000
1720454400000,0.0001,2024-07-08 16:00:00.000
1720483200000,0.0001,2024-07-09 00:00:00.000
1720512000001,8.61e-06,2024-07-09 08:00:00.001
1720540800000,0.0001,2024-07-09 16:00:00.000
1720569600000,0.0001,2024-07-10 00:00:00.000
1720598400000,9.225e-05,2024-07-10 08:00:00.000
1720627200000,5.485e-05,2024-07-10 16:00:00.000
1720656000002,0.0001,2024-07-11 00:00:00.002
1720684800002,0.0001,2024-07-11 08:00:00.002
1720713600004,0.0001,2024-07-11 16:00:00.004
1720742400000,6.378e-05,2024-07-12 00:00:00.000
1720771200000,3.026e-05,2024-07-12 08:00:00.000
1720800000000,4.037e-05,2024-07-12 16:00:00.000
1720828800000,8.319e-05,2024-07-13 00:00:00.000
1720857600000,6.865e-05,2024-07-13 08:00:00.000
1720886400000,0.0001,2024-07-13 16:00:00.000
1720915200000,8.737e-05,2024-07-14 00:00:00.000
1720944000000,3.71e-05,2024-07-14 08:00:00.000
1720972800000,8.342e-05,2024-07-14 16:00:00.000
1721001600000,4.59e-05,2024-07-15 00:00:00.000
1721030400000,3.202e-05,2024-07-15 08:00:00.000
1721059200000,-5.14e-06,2024-07-15 16:00:00.000
1721088000000,-5.062e-05,2024-07-16 00:00:00.000
1721116800000,8.814e-05,2024-07-16 08:00:00.000
1721145600000,2.717e-05,2024-07-16 16:00:00.000
1721174400000,-3.419e-05,2024-07-17 00:00:00.000
1721203200001,1.775e-05,2024-07-17 08:00:00.001
1721232000000,2.143e-05,2024-07-17 16:00:00.000
1721260800000,6.89e-06,2024-07-18 00:00:00.000
1721289600000,1.546e-05,2024-07-18 08:00:00.000
1721318400000,3.127e-05,2024-07-18 16:00:00.000
1721347200000,4.029e-05,2024-07-19 00:00:00.000
1721376000000,4.855e-05,2024-07-19 08:00:00.000
1721404800000,4.606e-05,2024-07-19 16:00:00.000
1721433600001,-3.077e-05,2024-07-20 00:00:00.001
1721462400000,1.944e-05,2024-07-20 08:00:00.000
1721491200000,1.622e-05,2024-07-20 16:00:00.000
1721520000000,-5.313e-05,2024-07-21 00:00:00.000
1721548800000,2.194e-05,2024-07-21 08:00:00.000
1721577600000,6.46e-06,2024-07-21 16:00:00.000
1721606400000,9.136e-05,2024-07-22 00:00:00.000
1721635200000,5.953e-05,2024-07-22 08:00:00.000
1721664000000,2.769e-05,2024-07-22 16:00:00.000
1721692800000,4.709e-05,2024-07-23 00:00:00.000
1721721600000,4.31e-05,2024-07-23 08:00:00.000
1721750400000,4.642e-05,2024-07-23 16:00:00.000
1721779200000,0.0001,2024-07-24 00:00:00.000
1721808000000,0.0001,2024-07-24 08:00:00.000
1721836800000,0.0001,2024-07-24 16:00:00.000
1721865600000,0.0001,2024-07-25 00:00:00.000
1721894400000,0.0001,2024-07-25 08:00:00.000
1721923200000,0.0001,2024-07-25 16:00:00.000
1721952000000,0.0001,2024-07-26 00:00:00.000
1721980800000,0.0001,2024-07-26 08:00:00.000
1722009600000,3.34e-05,2024-07-26 16:00:00.000
1722038400000,6.547e-05,2024-07-27 00:00:00.000
1722067200000,8.022e-05,2024-07-27 08:00:00.000
1722096000000,9.109e-05,2024-07-27 16:00:00.000
1722124800000,8.18e-05,2024-07-28 00:00:00.000
1722153600000,9.177e-05,2024-07-28 08:00:00.000
1722182400001,2.804e-05,2024-07-28 16:00:00.001
1722211200001,8.361e-05,2024-07-29 00:00:00.001
1722240000000,5.623e-05,2024-07-29 08:00:00.000
1722268800001,0.0001,2024-07-29 16:00:00.001
1722297600000,3.396e-05,2024-07-30 00:00:00.000
1722326400001,3.562e-05,2024-07-30 08:00:00.001
1722355200000,7.691e-05,2024-07-30 16:00:00.000
1722384000000,3.063e-05,2024-07-31 00:00:00.000
1722412800000,7.178e-05,2024-07-31 08:00:00.000
1722441600000,3.826e-05,2024-07-31 16:00:00.000
1722470400000,8.208e-05,2024-08-01 00:00:00.000
1722499200000,0.0001,2024-08-01 08:00:00.000
1722528000000,0.0001,2024-08-01 16:00:00.000
1722556800000,0.0001,2024-08-02 00:00:00.000
1722585600001,0.0001,2024-08-02 08:00:00.001
1722614400000,0.0001,2024-08-02 16:00:00.000
1722643200000,0.0001,2024-08-03 00:00:00.000
1722672000000,9.788e-05,2024-08-03 08:00:00.000
1722700800001,4.247e-05,2024-08-03 16:00:00.001
1722729600000,0.0001,2024-08-04 00:00:00.000
1722758400000,5.343e-05,2024-08-04 08:00:00.000
1722787200000,0.0001,2024-08-04 16:00:00.000
1722816000000,0.0001,2024-08-05 00:00:00.000
1722844800000,4.429e-05,2024-08-05 08:00:00.000
1722873600000,5.967e-05,2024-08-05 16:00:00.000
1722902400000,3.566e-05,2024-08-06 00:00:00.000
1722931200000,-2.845e-05,2024-08-06 08:00:00.000
1722960000000,4.485e-05,2024-08-06 16:00:00.000
1722988800000,-7.3e-06,2024-08-07 00:00:00.000
1723017600001,-6.859e-05,2024-08-07 08:00:00.001
1723046400000,3.241e-05,2024-08-07 16:00:00.000
1723075200001,2.637e-05,2024-08-08 00:00:00.001
1723104000000,3.086e-05,2024-08-08 08:00:00.000
1723132800000,1.147e-05,2024-08-08 16:00:00.000
1723161600000,4.994e-05,2024-08-09 00:00:00.000
1723190400000,2.184e-05,2024-08-09 08:00:00.000
1723219200000,4.846e-05,2024-08-09 16:00:00.000
1723248000000,-3.942e-05,2024-08-10 00:00:00.000
1723276800000,-1.379e-05,2024-08-10 08:00:00.000
1723305600000,-1.949e-05,2024-08-10 16:00:00.000
1723334400000,4.049e-05,2024-08-11 00:00:00.000
1723363200000,-1.839e-05,2024-08-11 08:00:00.000
1723392000001,1.185e-05,2024-08-11 16:00:00.001
1723420800000,1.113e-05,2024-08-12 00:00:00.000
1723449600000,8.783e-05,2024-08-12 08:00:00.000
1723478400000,-2.238e-05,2024-08-12 16:00:00.000
1723507200000,6.14e-05,2024-08-13 00:00:00.000
1723536000000,5.21e-06,2024-08-13 08:00:00.000
1723564800000,-3.902e-05,2024-08-13 16:00:00.000
1723593600000,1.152e-05,2024-08-14 00:00:00.000
1723622400000,-1.33e-05,2024-08-14 08:00:00.000
1723651200000,-7.811e-05,2024-08-14 16:00:00.000
1723680000000,-8.488e-05,2024-08-15 00:00:00.000
1723708800000,6.339e-05,2024-08-15 08:00:00.000
1723737600000,-6.181e-05,2024-08-15 16:00:00.000
1723766400000,-0.00011235,2024-08-16 00:00:00.000
1723795200000,-7.387e-05,2024-08-16 08:00:00.000
1723824000000,-5.57e-06,2024-08-16 16:00:00.000
1723852800000,1.912e-05,2024-08-17 00:00:00.000
1723881600000,4.177e-05,2024-08-17 08:00:00.000
1723910400000,-1.52e-06,2024-08-17 16:00:00.000
1723939200000,3.966e-05,2024-08-18 00:00:00.000
1723968000000,-1.323e-05,2024-08-18 08:00:00.000
1723996800000,-3.149e-05,2024-08-18 16:00:00.000
1724025600000,-3.616e-05,2024-08-19 00:00:00.000
1724054400000,-6.75e-05,2024-08-19 08:00:00.000
1724083200002,-1.957e-05,2024-08-19 16:00:00.002
1724112000000,-2.656e-05,2024-08-20 00:00:00.000
1724140800000,1.349e-05,2024-08-20 08:00:00.000
1724169600001,1.419e-05,2024-08-20 16:00:00.001
1724198400001,-6.756e-05,2024-08-21 00:00:00.001
1724227200000,-5.91e-06,2024-08-21 08:00:00.000
1724256000001,3.96e-06,2024-08-21 16:00:00.001
1724284800000,-2.229e-05,2024-08-22 00:00:00.000
1724313600000,1.338e-05,2024-08-22 08:00:00.000
1724342400008,-7.261e-05,2024-08-22 16:00:00.008
1724371200000,-3.329e-05,2024-08-23 00:00:00.000
1724400000000,2.391e-05,2024-08-23 08:00:00.000
1724428800000,-4.317e-05,2024-08-23 16:00:00.000
1724457600000,-7.72e-06,2024-08-24 00:00:00.000
1724486400005,-7.23e-06,2024-08-24 08:00:00.005
1724515200000,6.395e-05,2024-08-24 16:00:00.000
1724544000000,-4.806e-05,2024-08-25 00:00:00.000
1724572800000,-1.531e-05,2024-08-25 08:00:00.000
1724601600000,3.108e-05,2024-08-25 16:00:00.000
1724630400000,2.439e-05,2024-08-26 00:00:00.000
1724659200001,3.448e-05,2024-08-26 08:00:00.001
1724688000000,3.789e-05,2024-08-26 16:00:00.000
1724716800001,2.795e-05,2024-08-27 00:00:00.001
1724745600000,1.751e-05,2024-08-27 08:00:00.000
1724774400000,7.753e-05,2024-08-27 16:00:00.000
1724803200000,-6.803e-05,2024-08-28 00:00:00.000
1724832000000,2.433e-05,2024-08-28 08:00:00.000
1724860800001,1.143e-05,2024-08-28 16:00:00.001
1724889600000,-9.76e-06,2024-08-29 00:00:00.000
1724918400001,-1.644e-05,2024-08-29 08:00:00.001
1724947200000,5.59e-06,2024-08-29 16:00:00.000
1724976000000,9.36e-06,2024-08-30 00:00:00.000
1725004800000,3.578e-05,2024-08-30 08:00:00.000
1725033600000,2.927e-05,2024-08-30 16:00:00.000
1725062400000,-1.749e-05,2024-08-31 00:00:00.000
1725091200000,3.578e-05,2024-08-31 08:00:00.000
1725120000000,3.8e-05,2024-08-31 16:00:00.000
1725148800000,4.113e-05,2024-09-01 00:00:00.000
1725177600001,-3.432e-05,2024-09-01 08:00:00.001
1725206400000,-3.82e-06,2024-09-01 16:00:00.000
1725235200001,-3.386e-05,2024-09-02 00:00:00.001
1725264000001,2.48e-06,2024-09-02 08:00:00.001
1725292800000,-3.63e-06,2024-09-02 16:00:00.000
1725321600000,6.245e-05,2024-09-03 00:00:00.000
1725350400001,5.123e-05,2024-09-03 08:00:00.001
1725379200000,4.598e-05,2024-09-03 16:00:00.000
1725408000000,2.209e-05,2024-09-04 00:00:00.000
1725436800000,1.05e-05,2024-09-04 08:00:00.000
1725465600000,-1.47e-05,2024-09-04 16:00:00.000
1725494400000,9.016e-05,2024-09-05 00:00:00.000
1725523200000,2.025e-05,2024-09-05 08:00:00.000
1725552000005,2.49e-05,2024-09-05 16:00:00.005
1725580800000,2.28e-05,2024-09-06 00:00:00.000
1725609600001,-1e-08,2024-09-06 08:00:00.001
1725638400000,1.428e-05,2024-09-06 16:00:00.000
1725667200000,-5.57e-06,2024-09-07 00:00:00.000
1725696000000,-7.634e-05,2024-09-07 08:00:00.000
1725724800000,-7.236e-05,2024-09-07 16:00:00.000
1725753600000,3.745e-05,2024-09-08 00:00:00.000
1725782400000,-5.999e-05,2024-09-08 08:00:00.000
1725811200000,-5.245e-05,2024-09-08 16:00:00.000
1725840000000,-7.585e-05,2024-09-09 00:00:00.000
1725868800000,-7.108e-05,2024-09-09 08:00:00.000
1725897600001,-3.875e-05,2024-09-09 16:00:00.001
1725926400000,-6.028e-05,2024-09-10 00:00:00.000
1725955200000,-2.93e-05,2024-09-10 08:00:00.000
1725984000000,-1.126e-05,2024-09-10 16:00:00.000
1726012800000,-8.953e-05,2024-09-11 00:00:00.000
1726041600000,-2.247e-05,2024-09-11 08:00:00.000
1726070400000,-5.212e-05,2024-09-11 16:00:00.000
1726099200000,-1.951e-05,2024-09-12 00:00:00.000
1726128000000,-5.46e-06,2024-09-12 08:00:00.000
1726156800000,-2.95e-05,2024-09-12 16:00:00.000
1726185600000,-6.9e-07,2024-09-13 00:00:00.000
1726214400001,-8.69e-06,2024-09-13 08:00:00.001
1726243200001,-2.443e-05,2024-09-13 16:00:00.001
1726272000000,-8.699e-05,2024-09-14 00:00:00.000
1726300800000,8.59e-06,2024-09-14 08:00:00.000
1726329600001,2.326e-05,2024-09-14 16:00:00.001
1726358400000,-4.91e-06,2024-09-15 00:00:00.000
1726387200000,1e-08,2024-09-15 08:00:00.000
1726416000000,4.02e-06,2024-09-15 16:00:00.000
1726444800000,2.402e-05,2024-09-16 00:00:00.000
1726473600001,3.564e-05,2024-09-16 08:00:00.001
1726502400000,6.762e-05,2024-09-16 16:00:00.000
1726531200001,8.529e-05,2024-09-17 00:00:00.001
1726560000000,1.911e-05,2024-09-17 08:00:00.000
1726588800000,5.327e-05,2024-09-17 16:00:00.000
1726617600000,1.344e-05,2024-09-18 00:00:00.000
1726646400000,1.678e-05,2024-09-18 08:00:00.000
1726675200004,4.648e-05,2024-09-18 16:00:00.004
1726704000000,3.512e-05,2024-09-19 00:00:00.000
1726732800000,2.949e-05,2024-09-19 08:00:00.000
1726761600001,4.072e-05,2024-09-19 16:00:00.001
1726790400000,8.065e-05,2024-09-20 00:00:00.000
1726819200001,-5.03e-06,2024-09-20 08:00:00.001
1726848000000,5.543e-05,2024-09-20 16:00:00.000
1726876800001,4.638e-05,2024-09-21 00:00:00.001
1726905600000,0.0001,2024-09-21 08:00:00.000
1726934400000,8.234e-05,2024-09-21 16:00:00.000
1726963200000,6.285e-05,2024-09-22 00:00:00.000
1726992000000,9.254e-05,2024-09-22 08:00:00.000
1727020800000,5.537e-05,2024-09-22 16:00:00.000
1727049600000,6.546e-05,2024-09-23 00:00:00.000
1727078400000,1.364e-05,2024-09-23 08:00:00.000
1727107200000,5.304e-05,2024-09-23 16:00:00.000
1727136000000,2.324e-05,2024-09-24 00:00:00.000
1727164800000,2.895e-05,2024-09-24 08:00:00.000
1727193600001,-1.82e-06,2024-09-24 16:00:00.001
1727222400000,1.223e-05,2024-09-25 00:00:00.000
1727251200003,1.141e-05,2024-09-25 08:00:00.003
1727280000000,1.336e-05,2024-09-25 16:00:00.000
1727308800005,1.65e-05,2024-09-26 00:00:00.005
1727337600000,6.246e-05,2024-09-26 08:00:00.000
1727366400000,0.0001,2024-09-26 16:00:00.000
1727395200000,0.0001,2024-09-27 00:00:00.000
1727424000000,6.722e-05,2024-09-27 08:00:00.000
1727452800000,2.275e-05,2024-09-27 16:00:00.000
1727481600000,5.455e-05,2024-09-28 00:00:00.000
1727510400001,8.3e-05,2024-09-28 08:00:00.001
1727539200000,1.414e-05,2024-09-28 16:00:00.000
1727568000001,7.25e-06,2024-09-29 00:00:00.001
1727596800000,3.128e-05,2024-09-29 08:00:00.000
1727625600000,7.253e-05,2024-09-29 16:00:00.000
1727654400000,3.077e-05,2024-09-30 00:00:00.000
1727683200001,7.939e-05,2024-09-30 08:00:00.001
1727712000000,0.0001,2024-09-30 16:00:00.000
1727740800000,0.0001,2024-10-01 00:00:00.000
1727769600000,0.0001,2024-10-01 08:00:00.000
1727798400001,0.0001,2024-10-01 16:00:00.001
1727827200000,6.632e-05,2024-10-02 00:00:00.000
1727856000000,8.409e-05,2024-10-02 08:00:00.000
1727884800000,8.191e-05,2024-10-02 16:00:00.000
1727913600000,4.381e-05,2024-10-03 00:00:00.000
1727942400000,3.746e-05,2024-10-03 08:00:00.000
1727971200000,4.99e-05,2024-10-03 16:00:00.000
1728000000000,7.097e-05,2024-10-04 00:00:00.000
1728028800000,2.119e-05,2024-10-04 08:00:00.000
1728057600001,2.43e-06,2024-10-04 16:00:00.001
1728086400000,-1.596e-05,2024-10-05 00:00:00.000
1728115200000,1.088e-05,2024-10-05 08:00:00.000
1728144000000,8.61e-06,2024-10-05 16:00:00.000
1728172800000,5.72e-06,2024-10-06 00:00:00.000
1728201600001,3.288e-05,2024-10-06 08:00:00.001
1728230400000,4.18e-05,2024-10-06 16:00:00.000
1728259200000,4.573e-05,2024-10-07 00:00:00.000
1728288000000,-9.52e-06,2024-10-07 08:00:00.000
1728316800001,2.177e-05,2024-10-07 16:00:00.001
1728345600000,-1.678e-05,2024-10-08 00:00:00.000
1728374400000,7.094e-05,2024-10-08 08:00:00.000
1728403200000,8.1e-05,2024-10-08 16:00:00.000
1728432000000,0.0001,2024-10-09 00:00:00.000
1728460800000,5.138e-05,2024-10-09 08:00:00.000
1728489600000,7.939e-05,2024-10-09 16:00:00.000
1728518400000,2.09e-05,2024-10-10 00:00:00.000
1728547200000,1.532e-05,2024-10-10 08:00:00.000
1728576000000,0.0001,2024-10-10 16:00:00.000
1728604800000,2.231e-05,2024-10-11 00:00:00.000
1728633600000,-1.874e-05,2024-10-11 08:00:00.000
1728662400001,1.2e-06,2024-10-11 16:00:00.001
1728691200000,4.558e-05,2024-10-12 00:00:00.000
1728720000001,7.664e-05,2024-10-12 08:00:00.001
1728748800000,-1.489e-05,2024-10-12 16:00:00.000
1728777600000,6.93e-06,2024-10-13 00:00:00.000
1728806400000,1.638e-05,2024-10-13 08:00:00.000
1728835200000,3.938e-05,2024-10-13 16:00:00.000
1728864000000,5.429e-05,2024-10-14 00:00:00.000
1728892800000,0.0001,2024-10-14 08:00:00.000
1728921600000,0.0001,2024-10-14 16:00:00.000
1728950400000,0.0001,2024-10-15 00:00:00.000
1728979200000,0.0001,2024-10-15 08:00:00.000
1729008000000,0.0001,2024-10-15 16:00:00.000
1729036800000,8.325e-05,2024-10-16 00:00:00.000
1729065600001,8.5e-05,2024-10-16 08:00:00.001
1729094400000,0.0001,2024-10-16 16:00:00.000
1729123200000,0.0001,2024-10-17 00:00:00.000
1729152000000,0.0001,2024-10-17 08:00:00.000
1729180800001,0.0001,2024-10-17 16:00:00.001
1729209600010,0.0001,2024-10-18 00:00:00.010
1729238400001,0.0001,2024-10-18 08:00:00.001
1729267200000,0.0001,2024-10-18 16:00:00.000
1729296000000,0.0001,2024-10-19 00:00:00.000
1729324800000,0.0001,2024-10-19 08:00:00.000
1729353600000,0.0001,2024-10-19 16:00:00.000
1729382400000,0.0001,2024-10-20 00:00:00.000
1729411200000,0.0001,2024-10-20 08:00:00.000
1729440000000,0.0001,2024-10-20 16:00:00.000
1729468800000,0.0001,2024-10-21 00:00:00.000
1729497600000,0.0001,2024-10-21 08:00:00.000
1729526400000,0.0001,2024-10-21 16:00:00.000
1729555200000,0.0001,2024-10-22 00:00:00.000
1729584000000,0.0001,2024-10-22 08:00:00.000
1729612800000,0.0001,2024-10-22 16:00:00.000
1729641600000,0.0001,2024-10-23 00:00:00.000
1729670400000,0.0001,2024-10-23 08:00:00.000
1729699200000,0.0001,2024-10-23 16:00:00.000
1729728000000,0.0001,2024-10-24 00:00:00.000
1729756800000,0.0001,2024-10-24 08:00:00.000
1729785600000,0.0001,2024-10-24 16:00:00.000
1729814400000,0.0001,2024-10-25 00:00:00.000
1729843200000,0.0001,2024-10-25 08:00:00.000
1729872000000,0.0001,2024-10-25 16:00:00.000
1729900800000,4.755e-05,2024-10-26 00:00:00.000
1729929600001,7.569e-05,2024-10-26 08:00:00.001
1729958400000,0.0001,2024-10-26 16:00:00.000
1729987200000,0.0001,2024-10-27 00:00:00.000
1730016000000,9.724e-05,2024-10-27 08:00:00.000
1730044800000,0.0001,2024-10-27 16:00:00.000
1730073600000,9.425e-05,2024-10-28 00:00:00.000
1730102400001,0.0001,2024-10-28 08:00:00.001
1730131200000,8.946e-05,2024-10-28 16:00:00.000
1730160000000,0.0001,2024-10-29 00:00:00.000
1730188800000,0.0001,2024-10-29 08:00:00.000
1730217600004,0.0001,2024-10-29 16:00:00.004
1730246400000,0.0001,2024-10-30 00:00:00.000
1730275200000,0.0001,2024-10-30 08:00:00.000
1730304000013,0.0001,2024-10-30 16:00:00.013
1730332800000,0.0001,2024-10-31 00:00:00.000
1730361600000,0.0001,2024-10-31 08:00:00.000
1730390400000,0.0001,2024-10-31 16:00:00.000
1730419200000,0.0001,2024-11-01 00:00:00.000
1730448000000,0.0001,2024-11-01 08:00:00.000
1730476800000,0.0001,2024-11-01 16:00:00.000
1730505600000,0.0001,2024-11-02 00:00:00.000
1730534400000,0.0001,2024-11-02 08:00:00.000
1730563200000,0.0001,2024-11-02 16:00:00.000
1730592000000,0.0001,2024-11-03 00:00:00.000
1730620800000,0.0001,2024-11-03 08:00:00.000
1730649600000,0.0001,2024-11-03 16:00:00.000
1730678400000,0.0001,2024-11-04 00:00:00.000
1730707200000,0.0001,2024-11-04 08:00:00.000
1730736000000,0.0001,2024-11-04 16:00:00.000
1730764800000,0.0001,2024-11-05 00:00:00.000
1730793600003,0.0001,2024-11-05 08:00:00.003
1730822400001,0.0001,2024-11-05 16:00:00.001
1730851200000,0.0001,2024-11-06 00:00:00.000
1730880000000,0.0001,2024-11-06 08:00:00.000
1730908800000,0.0001,2024-11-06 16:00:00.000
1730937600000,0.0001,2024-11-07 00:00:00.000
1730966400000,0.0001,2024-11-07 08:00:00.000
1730995200000,0.0001,2024-11-07 16:00:00.000
1731024000000,0.0001,2024-11-08 00:00:00.000
1731052800000,0.0001,2024-11-08 08:00:00.000
1731081600000,0.0001,2024-11-08 16:00:00.000
1731110400000,0.0001,2024-11-09 00:00:00.000
1731139200000,0.0001,2024-11-09 08:00:00.000
1731168000000,0.0001,2024-11-09 16:00:00.000
1731196800000,0.0001,2024-11-10 00:00:00.000
1731225600000,0.00025603,2024-11-10 08:00:00.000
1731254400000,0.00014113,2024-11-10 16:00:00.000
1731283200001,0.00036878,2024-11-11 00:00:00.001
1731312000000,0.0001,2024-11-11 08:00:00.000
1731340800000,0.0001,2024-11-11 16:00:00.000
1731369600002,0.00049133,2024-11-12 00:00:00.002
1731398400000,0.00043737,2024-11-12 08:00:00.000
1731427200000,0.00038754,2024-11-12 16:00:00.000
1731456000000,0.0001,2024-11-13 00:00:00.000
1731484800010,0.00013101,2024-11-13 08:00:00.010
1731513600000,0.00021856,2024-11-13 16:00:00.000
1731542400001,0.0001,2024-11-14 00:00:00.001
1731571200000,0.0001,2024-11-14 08:00:00.000
1731600000000,0.0001,2024-11-14 16:00:00.000
1731628800000,0.0001,2024-11-15 00:00:00.000
1731657600000,0.0001,2024-11-15 08:00:00.000
1731686400000,0.00010977,2024-11-15 16:00:00.000
1731715200001,0.0001,2024-11-16 00:00:00.001
1731744000001,0.0001,2024-11-16 08:00:00.001
1731772800000,0.00013231,2024-11-16 16:00:00.000
1731801600000,0.00015765,2024-11-17 00:00:00.000
1731830400000,0.0001,2024-11-17 08:00:00.000
1731859200001,0.00010577,2024-11-17 16:00:00.001
1731888000000,0.0001,2024-11-18 00:00:00.000
1731916800000,0.0003645,2024-11-18 08:00:00.000
1731945600000,0.00021318,2024-11-18 16:00:00.000
1731974400000,0.00021606,2024-11-19 00:00:00.000
1732003200000,0.00030216,2024-11-19 08:00:00.000
1732032000000,0.00017959,2024-11-19 16:00:00.000
1732060800003,0.0001,2024-11-20 00:00:00.003
1732089600000,0.0001,2024-11-20 08:00:00.000
1732118400000,0.0001,2024-11-20 16:00:00.000
1732147200001,0.0001,2024-11-21 00:00:00.001
1732176000000,0.0001,2024-11-21 08:00:00.000
1732204800001,0.0001,2024-11-21 16:00:00.001
1732233600000,0.0001,2024-11-22 00:00:00.000
1732262400000,0.0001,2024-11-22 08:00:00.000
1732291200001,0.0001,2024-11-22 16:00:00.001
1732320000000,0.0001,2024-11-23 00:00:00.000
1732348800000,0.0001,2024-11-23 08:00:00.000
1732377600000,0.0001,2024-11-23 16:00:00.000
1732406400001,0.0001,2024-11-24 00:00:00.001
1732435200000,0.00016148,2024-11-24 08:00:00.000
1732464000000,0.00023228,2024-11-24 16:00:00.000
1732492800000,0.00021035,2024-11-25 00:00:00.000
1732521600000,0.0001,2024-11-25 08:00:00.000
1732550400000,0.00025233,2024-11-25 16:00:00.000
1732579200000,0.00021902,2024-11-26 00:00:00.000
1732608000000,0.00017936,2024-11-26 08:00:00.000
1732636800000,0.00029599,2024-11-26 16:00:00.000
1732665600000,0.00031205,2024-11-27 00:00:00.000
1732694400000,0.00016795,2024-11-27 08:00:00.000
1732723200001,0.0001,2024-11-27 16:00:00.001
1732752000000,0.0001,2024-11-28 00:00:00.000
1732780800000,0.00014326,2024-11-28 08:00:00.000
1732809600000,0.00011859,2024-11-28 16:00:00.000
1732838400000,0.00020619,2024-11-29 00:00:00.000
1732867200000,0.00011747,2024-11-29 08:00:00.000
1732896000000,0.00021921,2024-11-29 16:00:00.000
1732924800000,0.0001,2024-11-30 00:00:00.000
1732953600000,0.00015909,2024-11-30 08:00:00.000
1732982400000,0.00012063,2024-11-30 16:00:00.000
1733011200000,0.00015901,2024-12-01 00:00:00.000
1733040000000,0.00019581,2024-12-01 08:00:00.000
1733068800000,0.0001,2024-12-01 16:00:00.000
1733097600001,0.00025726,2024-12-02 00:00:00.001
1733126400001,0.00024556,2024-12-02 08:00:00.001
1733155200000,0.00013387,2024-12-02 16:00:00.000
1733184000000,0.00012779,2024-12-03 00:00:00.000
1733212800000,0.00024926,2024-12-03 08:00:00.000
1733241600000,0.00011952,2024-12-03 16:00:00.000
1733270400000,0.00026634,2024-12-04 00:00:00.000
1733299200000,0.00026254,2024-12-04 08:00:00.000
1733328000000,0.00023234,2024-12-04 16:00:00.000
1733356800001,0.00027625,2024-12-05 00:00:00.001
1733385600000,0.00072446,2024-12-05 08:00:00.000
1733414400000,0.00047059,2024-12-05 16:00:00.000
1733443200000,0.0001,2024-12-06 00:00:00.000
1733472000000,0.00014634,2024-12-06 08:00:00.000
1733500800000,0.0001,2024-12-06 16:00:00.000
1733529600000,0.00031972,2024-12-07 00:00:00.000
1733558400000,0.00012374,2024-12-07 08:00:00.000
1733587200000,0.0001409,2024-12-07 16:00:00.000
1733616000000,0.00016985,2024-12-08 00:00:00.000
1733644800000,0.00016572,2024-12-08 08:00:00.000
